click,impression,url_hash,ad_id,advertiser_id,depth,position,query_id,keyword_id,title_id,description_id,user_id
b'1',1.0,1.3756257544627677e+19,8674930.0,24354.0,2.0,1.0,48169.0,75604.0,202695.0,1964.0,340343.0
b'1',1.0,7.718107921866424e+18,4246728.0,10647.0,2.0,1.0,4875.0,9680.0,2757.0,3613.0,418409.0
b'0',3.0,1.8212949453829726e+19,4391423.0,1854.0,2.0,1.0,2224422.0,2958.0,36315.0,40097.0,20156.0
b'0',1.0,9.2471196941253e+18,21143328.0,35712.0,2.0,2.0,391.0,104.0,32220.0,30033.0,1608132.0
b'0',1.0,5.468727571223081e+18,20001249.0,1381.0,2.0,1.0,1251.0,435.0,2791.0,3317.0,306086.0
b'0',1.0,4.0685062024997084e+18,4430601.0,28837.0,2.0,2.0,2670.0,27973.0,1219.0,1959.0,7694888.0
b'0',1.0,1.205787899908646e+19,20185603.0,27961.0,2.0,1.0,4539276.0,5310.0,6636.0,8989.0,1527245.0
b'0',1.0,1.731584638599972e+19,20047001.0,22299.0,2.0,2.0,10246698.0,11098.0,298275.0,36852.0,0.0
b'1',1.0,8.99455707050858e+18,20030165.0,23799.0,2.0,1.0,19.0,28.0,41.0,52.0,2096117.0
b'0',1.0,1.753883498911357e+19,3561380.0,6915.0,1.0,1.0,278.0,3605.0,17075.0,16035.0,23002505.0
b'1',1.0,1.4340390157469403e+19,21163924.0,23808.0,2.0,1.0,27476.0,4333.0,6248.0,62.0,8578100.0
b'0',1.0,1.4340390157469403e+19,21360105.0,23777.0,2.0,1.0,622499.0,4236.0,66033.0,2587.0,2899327.0
b'0',1.0,1.7588002207465329e+19,21329470.0,16587.0,2.0,1.0,15519825.0,1919.0,33441.0,2818.0,0.0
b'0',1.0,1.1570917665805173e+19,21808815.0,33493.0,3.0,1.0,16592.0,8229.0,30724.0,6728.0,1289345.0
b'1',1.0,1.205787899908646e+19,20222693.0,27961.0,2.0,1.0,24.0,326.0,215.0,319.0,4129734.0
b'0',2.0,8.759568168371337e+18,21794974.0,37118.0,2.0,2.0,337.0,53744.0,104156.0,91366.0,250001.0
b'0',1.0,1.2185907995134177e+19,4402724.0,936.0,3.0,2.0,8480.0,3967.0,206003.0,11682.0,11342.0
b'0',1.0,7.039415704389592e+18,21440321.0,36573.0,2.0,1.0,219775.0,27633.0,81346.0,1284.0,0.0
b'0',1.0,7.903914528320191e+18,20640535.0,2012.0,2.0,2.0,14040419.0,475380.0,2006540.0,18666.0,3602030.0
b'0',1.0,1.205787899908646e+19,20192675.0,27961.0,2.0,2.0,43775.0,17955.0,66457.0,117141.0,7165960.0
b'0',1.0,2.039620248402007e+18,21194643.0,34292.0,1.0,1.0,19824.0,32305.0,53090.0,51248.0,85196.0
b'0',1.0,1.3494355130929207e+19,21319597.0,30034.0,1.0,1.0,138141.0,167930.0,742778.0,624440.0,8033781.0
b'1',2.0,9.573487645018952e+18,1918053.0,1339.0,2.0,2.0,7348.0,5038.0,11060.0,13631.0,1051804.0
b'0',1.0,1.205787899908646e+19,20157270.0,27961.0,1.0,1.0,3888066.0,737.0,2903.0,3815.0,481242.0
b'0',2.0,1.1597731138372661e+19,20714556.0,34299.0,2.0,2.0,407995.0,19516.0,427486.0,349051.0,0.0
b'0',1.0,1.1315908569713166e+19,20044315.0,18070.0,3.0,1.0,146.0,413.0,284.0,489.0,8654231.0
b'1',2.0,1.4340390157469403e+19,6434943.0,23777.0,1.0,1.0,231919.0,5631.0,6520.0,6748.0,723422.0
b'0',2.0,4.2981186814246446e+18,3620354.0,385.0,1.0,1.0,107966.0,186274.0,355461.0,296613.0,19735712.0
b'0',1.0,7.483806849862143e+18,20448047.0,5267.0,3.0,1.0,148954.0,192.0,2227.0,7498.0,4281.0
b'0',1.0,1.8108522136565864e+19,21187263.0,20551.0,2.0,2.0,1283699.0,404661.0,3377726.0,2470900.0,2442896.0
b'1',7.0,6.715049002232656e+18,3065545.0,23783.0,1.0,1.0,1418349.0,45.0,40.0,53.0,0.0
b'1',1.0,7.903914528320191e+18,21162252.0,1325.0,2.0,1.0,4649.0,2213.0,11082.0,16163.0,2222665.0
b'0',1.0,1.4340390157469403e+19,21854095.0,23808.0,2.0,2.0,12576216.0,34.0,5377.0,5676.0,1145913.0
b'1',1.0,6.845905499301514e+17,20348111.0,14478.0,1.0,1.0,19868.0,17897.0,270254.0,209176.0,12362982.0
b'1',1.0,1.4140300435418186e+18,21246154.0,1502.0,2.0,1.0,159.0,561.0,113.0,153.0,1550219.0
b'0',1.0,1.4340390157469403e+19,4757803.0,23777.0,1.0,1.0,23451899.0,55633.0,68638.0,61487.0,0.0
b'0',2.0,1.4340390157469403e+19,21360098.0,23777.0,2.0,1.0,2.0,8.0,416.0,473.0,367832.0
b'0',1.0,1.4177164039382979e+18,21207673.0,35834.0,3.0,2.0,3534.0,282085.0,1292934.0,479119.0,8346780.0
b'0',1.0,8.718971903532905e+18,20896650.0,35075.0,2.0,1.0,1585.0,1551.0,139.0,201.0,2317233.0
b'1',1.0,3.672146191748648e+18,21346705.0,36724.0,3.0,3.0,3434062.0,36839.0,225064.0,811.0,2828890.0
b'0',1.0,1.205787899908646e+19,20163506.0,27961.0,1.0,1.0,17946.0,74.0,119.0,186.0,4323242.0
b'0',1.0,7.903914528320191e+18,21372581.0,2010.0,2.0,2.0,129.0,384.0,237.0,189.0,2068115.0
b'0',1.0,1.4140300435418186e+18,20208464.0,1502.0,2.0,2.0,440775.0,95.0,592.0,779.0,511414.0
b'1',7.0,1.5886906191864687e+19,20831411.0,11173.0,1.0,1.0,61907.0,4926.0,18590.0,20021.0,0.0
b'1',1.0,1.389898619961782e+19,21129874.0,35568.0,1.0,1.0,5706182.0,4351.0,12401.0,15055.0,0.0
b'0',1.0,6.228784066129291e+18,4269586.0,1998.0,2.0,2.0,12625.0,53772.0,74373.0,106411.0,441238.0
b'0',1.0,1.4340390157469403e+19,3060722.0,23777.0,2.0,2.0,14591964.0,100326.0,197152.0,166678.0,0.0
b'0',3.0,1.7611115454105706e+19,2581105.0,23955.0,1.0,1.0,18245057.0,11996.0,9388.0,5336.0,0.0
b'0',1.0,1.3311343438192927e+19,3806502.0,23791.0,1.0,1.0,13872.0,24.0,31.0,33.0,739591.0
b'0',1.0,1.205787899908646e+19,20174675.0,27961.0,2.0,2.0,1154037.0,2355.0,2361.0,2866.0,41076.0
b'0',1.0,6.101786944386239e+18,4352855.0,5173.0,2.0,2.0,13371510.0,3410.0,54407.0,13510.0,1620334.0
b'0',1.0,1.205787899908646e+19,20157628.0,27961.0,3.0,3.0,0.0,0.0,7.0,14.0,9909093.0
b'0',1.0,5.021665021762499e+18,4282233.0,2238.0,3.0,2.0,967049.0,349973.0,1340894.0,312536.0,30537.0
b'0',2.0,7.903914528320191e+18,21162514.0,1325.0,2.0,1.0,22.0,36.0,24.0,25.0,2202514.0
b'0',1.0,6.324020793843805e+18,20711339.0,27500.0,2.0,2.0,4510060.0,1648.0,34382.0,83421.0,0.0
b'0',1.0,1.3590745610797025e+19,21215301.0,35661.0,3.0,3.0,8212.0,123.0,1269.0,1487.0,5549.0
b'0',1.0,1.5055522776556423e+19,20967414.0,35253.0,3.0,3.0,2705837.0,190.0,774.0,277.0,0.0
b'0',1.0,2.486711846007601e+18,21899218.0,37936.0,2.0,1.0,14177543.0,9604.0,38903.0,18517.0,0.0
b'0',1.0,4.6055291155997635e+18,20970096.0,6017.0,2.0,1.0,225993.0,104041.0,151678.0,142207.0,6037644.0
b'0',1.0,1.6867675016701037e+19,21471237.0,36826.0,2.0,2.0,1733939.0,10255.0,1405231.0,1207527.0,0.0
b'1',23.0,1.0690898138793097e+19,5789265.0,23794.0,1.0,1.0,122078.0,1789.0,514.0,745.0,0.0
b'0',2.0,1.3090221289647714e+19,20174989.0,23795.0,1.0,1.0,34569.0,15208.0,3.0,7.0,16394991.0
b'1',1.0,1.6520985916338254e+19,20974390.0,35313.0,2.0,1.0,907.0,29.0,57598.0,51881.0,12428351.0
b'0',1.0,4.876702067173951e+17,20589883.0,24027.0,2.0,2.0,309.0,1822.0,17390.0,17091.0,14687307.0
b'1',2.0,8.99455707050858e+18,20030165.0,23799.0,2.0,1.0,17.0,28.0,41.0,52.0,1408628.0
b'0',1.0,4.757133595011967e+18,4362082.0,21425.0,2.0,1.0,20277.0,230.0,94073.0,114518.0,1110156.0
b'1',1.0,1.3516559178445044e+19,20393732.0,24355.0,2.0,1.0,4363.0,8725.0,40453.0,37246.0,6669786.0
b'1',2.0,2.594274942001667e+18,21191424.0,35833.0,1.0,1.0,1451.0,973.0,20088.0,1847.0,13268684.0
b'0',1.0,4.203081172173604e+18,4428493.0,28647.0,3.0,2.0,389713.0,1493.0,4690.0,7296.0,1855997.0
b'0',1.0,6.15405662400881e+18,4283679.0,1299.0,2.0,1.0,223924.0,18416.0,38078.0,41866.0,103263.0
b'0',3.0,1.7363854844105064e+19,20017078.0,23798.0,1.0,1.0,66497.0,5400.0,4.0,4965.0,23662492.0
b'0',1.0,2.0261938421998525e+18,10477681.0,927.0,3.0,3.0,1439976.0,92370.0,155091.0,6760.0,0.0
b'0',1.0,1.4935607494562804e+19,20200567.0,25662.0,1.0,1.0,19758936.0,5971.0,138011.0,48627.0,6862519.0
b'0',1.0,9.991057275835721e+17,10951177.0,30428.0,3.0,2.0,279168.0,91457.0,341783.0,279016.0,0.0
b'1',1.0,1.682592180244384e+19,20604594.0,2469.0,2.0,1.0,1083217.0,64717.0,397956.0,219592.0,3760781.0
b'1',6.0,1.4531867648059392e+19,21775843.0,27482.0,1.0,1.0,414780.0,25695.0,24107.0,6.0,0.0
b'0',1.0,1.4340390157469403e+19,6434912.0,23777.0,1.0,1.0,3952987.0,16.0,36.0,44.0,6300678.0
b'0',2.0,1.3756257544627677e+19,10320529.0,24354.0,3.0,1.0,60310.0,55468.0,4319.0,3590.0,6266118.0
b'1',1.0,9.45917755559769e+18,21163127.0,5466.0,3.0,1.0,94244.0,67237.0,450163.0,42802.0,3698674.0
b'0',1.0,1.0285168054765773e+19,20687158.0,34122.0,3.0,2.0,1755032.0,99.0,6752.0,2273.0,0.0
b'0',1.0,1.205787899908646e+19,20192666.0,27961.0,1.0,1.0,143065.0,495.0,2064.0,2398.0,1480333.0
b'0',1.0,1.7962103236755943e+19,20436404.0,12248.0,2.0,1.0,4374.0,97.0,172.0,250.0,0.0
b'0',1.0,1.6361653023823923e+19,21476202.0,37225.0,3.0,3.0,122045.0,52641.0,169070.0,78621.0,5494.0
b'0',1.0,1.4340390157469403e+19,3207857.0,23777.0,2.0,1.0,88233.0,329.0,348.0,470.0,4365531.0
b'1',1.0,5.260594170071819e+16,3048011.0,23782.0,1.0,1.0,122201.0,747.0,698.0,1218.0,7125612.0
b'0',1.0,2.8275773662324854e+17,21186478.0,35793.0,2.0,1.0,10911348.0,1116.0,61895.0,61152.0,216987.0
b'1',1.0,1.1315908569713166e+19,20044327.0,18070.0,2.0,2.0,538.0,12654.0,607.0,796.0,1955207.0
b'0',1.0,8.99455707050858e+18,20030150.0,23799.0,2.0,2.0,196343.0,19572.0,15.0,19.0,242903.0
b'0',1.0,8.323416633313459e+18,21261705.0,36135.0,2.0,2.0,5.0,1.0,531.0,706.0,7257034.0
b'0',1.0,6.912851286990253e+18,20047607.0,18918.0,2.0,2.0,282122.0,134074.0,686908.0,1310503.0,4539953.0
b'0',1.0,6.572542575821334e+17,1215627.0,2663.0,2.0,1.0,1687055.0,5459.0,17918.0,17356.0,2362218.0
b'1',1.0,7.903914528320191e+18,21162423.0,1325.0,2.0,1.0,1522.0,5360.0,14507.0,15940.0,4566301.0
b'0',1.0,1.0124700210142722e+19,4332980.0,23778.0,2.0,2.0,783.0,30.0,13.0,178.0,12969382.0
b'0',1.0,1.0536834335786252e+18,20363535.0,1340.0,1.0,1.0,1092533.0,1233.0,33.0,328054.0,1256814.0
b'0',3.0,1.136372424770545e+19,20121789.0,30405.0,2.0,2.0,2628.0,21923.0,25674.0,49594.0,109494.0
b'0',1.0,9.069302951596745e+18,20945645.0,35231.0,3.0,3.0,5090338.0,30341.0,64207.0,31913.0,0.0
b'0',2.0,9.45917755559769e+18,21162769.0,5466.0,2.0,1.0,53079.0,71766.0,427376.0,419139.0,208648.0
b'0',1.0,1.205787899908646e+19,20157628.0,27961.0,3.0,3.0,0.0,0.0,7.0,14.0,10414349.0
b'1',1.0,7.143518654485987e+18,20393504.0,33093.0,1.0,1.0,137816.0,82.0,133.0,544.0,6688923.0
b'0',37.0,1.4340390157469403e+19,3061006.0,23777.0,2.0,1.0,1537.0,6407.0,8108.0,8251.0,319934.0
b'0',1.0,1.3438413709324681e+19,20493531.0,24039.0,2.0,1.0,73.0,101.0,26888.0,27868.0,12769949.0
b'0',1.0,2.25645211276405e+18,4414220.0,12112.0,2.0,2.0,1444.0,993.0,15377.0,18749.0,14315175.0
b'0',1.0,1.5876638847899261e+18,20952326.0,33991.0,1.0,1.0,3168.0,8118.0,12898.0,1958.0,19916296.0
b'1',1.0,3.108748477409427e+18,21167643.0,35390.0,3.0,1.0,1210.0,1895.0,2571.0,1745.0,1062417.0
b'0',1.0,1.4340390157469403e+19,4407686.0,23808.0,3.0,2.0,3442.0,4163.0,8567.0,483.0,21888.0
b'0',1.0,1.4140300435418186e+18,2365389.0,1502.0,1.0,1.0,161930.0,107.0,155.0,241.0,121237.0
b'0',1.0,8.323416633313459e+18,21261705.0,36135.0,2.0,2.0,9.0,18.0,893.0,1112.0,2359201.0
b'0',1.0,8.718971903532905e+18,20896036.0,35075.0,1.0,1.0,98464.0,270.0,258.0,92.0,160148.0
b'0',1.0,1.777241749842992e+18,4372223.0,8466.0,2.0,2.0,760999.0,79009.0,178245.0,167621.0,0.0
b'0',1.0,7.514444917765628e+18,10354413.0,774.0,2.0,2.0,2789.0,294.0,335.0,495.0,13523976.0
b'0',1.0,3.5362454920521805e+18,20582851.0,1998.0,2.0,2.0,2822.0,99698.0,575622.0,469465.0,1093430.0
b'0',1.0,5.043746396476782e+18,20829071.0,22453.0,2.0,1.0,1679.0,742.0,74904.0,76787.0,15793893.0
b'0',2.0,1.4779372599199648e+19,20601274.0,2494.0,2.0,1.0,58189.0,12719.0,54034.0,395.0,144.0
b'0',2.0,3.8942848771866363e+18,21437059.0,32574.0,1.0,1.0,2426113.0,98.0,182.0,263.0,18218826.0
b'0',1.0,5.664657886268478e+18,21442135.0,37070.0,2.0,1.0,516.0,1289.0,307068.0,254177.0,3498783.0
b'0',1.0,8.659842923192557e+18,21021336.0,13982.0,2.0,1.0,116945.0,33868.0,69220.0,61949.0,564671.0
b'0',1.0,1.2048276712119278e+19,4182885.0,22199.0,3.0,2.0,1684770.0,1165.0,7535.0,7672.0,358666.0
b'0',1.0,1.205787899908646e+19,20163574.0,27961.0,2.0,2.0,11206.0,425.0,472.0,698.0,533257.0
b'1',1.0,1.5989049276530887e+19,20314662.0,23828.0,1.0,1.0,13359.0,48083.0,53596.0,140.0,17911191.0
b'0',1.0,1.205787899908646e+19,20163598.0,27961.0,1.0,1.0,17614828.0,371.0,2618.0,1278.0,7159049.0
b'0',1.0,3.3349516511049564e+18,21945824.0,37344.0,3.0,2.0,18494.0,24021.0,32540.0,84211.0,100562.0
b'0',1.0,1.130902570404585e+19,22103473.0,38263.0,2.0,1.0,3.0,105.0,29.0,182.0,5036808.0
b'0',2.0,9.75107224858461e+18,10939125.0,29713.0,1.0,1.0,26103828.0,7314.0,5527.0,5834.0,0.0
b'0',1.0,1.0997259717414314e+19,6570226.0,763.0,2.0,1.0,12498744.0,7964.0,117544.0,49528.0,76409.0
b'0',1.0,3.779653055494946e+18,20366132.0,33247.0,2.0,2.0,38010.0,70043.0,198697.0,3774.0,387123.0
b'1',6.0,1.3416878294870458e+19,3066490.0,23786.0,1.0,1.0,281.0,375.0,246.0,115.0,126816.0
b'0',3.0,1.4340390157469403e+19,20643969.0,23808.0,2.0,1.0,655715.0,544.0,9.0,9.0,0.0
b'1',2.0,1.205787899908646e+19,20164340.0,27961.0,1.0,1.0,1956514.0,34183.0,51685.0,52655.0,0.0
b'0',1.0,5.371995867456239e+18,21219294.0,36040.0,1.0,1.0,17266863.0,5408.0,13408.0,26881.0,1760536.0
b'0',1.0,1.109964563780695e+19,21964319.0,38064.0,3.0,3.0,196760.0,8525.0,614022.0,496195.0,0.0
b'1',1.0,5.998231790561275e+18,21362181.0,36515.0,2.0,1.0,11392595.0,827413.0,3204539.0,2505947.0,1190969.0
b'0',1.0,4.947751445028743e+18,21470251.0,5079.0,2.0,1.0,4974.0,920.0,293.0,278.0,10792618.0
b'0',1.0,1.0726002060893145e+19,20036558.0,23800.0,1.0,1.0,556.0,49.0,44.0,75.0,10955522.0
b'0',1.0,5.851252814446936e+18,21477854.0,28698.0,1.0,1.0,8472301.0,3051.0,40017.0,32025.0,0.0
b'0',1.0,8.134264174510893e+18,10593107.0,1268.0,2.0,2.0,12419015.0,7547.0,18447.0,2.0,358804.0
b'1',1.0,1.4340390157469403e+19,10110402.0,23808.0,2.0,1.0,92.0,35.0,58.0,10.0,13864075.0
b'0',1.0,5.07990106805139e+18,7563559.0,25928.0,3.0,2.0,126223.0,164569.0,572647.0,411482.0,60.0
b'0',1.0,3.821769799429031e+18,4315794.0,13158.0,2.0,2.0,62025.0,4991.0,48489.0,45931.0,6656272.0
b'0',1.0,7.083594304524602e+18,10353516.0,28804.0,2.0,2.0,4213780.0,1643.0,23153.0,26169.0,0.0
b'0',2.0,1.3658143607857347e+19,21407322.0,36894.0,3.0,2.0,222350.0,674.0,51305.0,351.0,203.0
b'0',1.0,1.4877406617163315e+19,22102883.0,38489.0,3.0,2.0,677033.0,12260.0,245323.0,75278.0,0.0
b'0',1.0,1.5989049276530887e+19,20349356.0,23828.0,2.0,1.0,9941.0,46139.0,50908.0,2521.0,282727.0
b'0',1.0,7.484333488664585e+18,21090281.0,34691.0,1.0,1.0,45.0,364.0,2469.0,593.0,1358724.0
b'0',1.0,1.4340390157469403e+19,7103486.0,23777.0,2.0,1.0,10212679.0,233.0,127.0,138.0,0.0
b'0',1.0,1.4340390157469403e+19,10403123.0,23808.0,2.0,2.0,4283.0,3635.0,471.0,613.0,34368.0
b'1',1.0,6.263749423537724e+18,21803219.0,36720.0,1.0,1.0,78891.0,32363.0,66190.0,31878.0,1184915.0
b'0',1.0,1.6709405790339167e+18,20330642.0,33157.0,1.0,1.0,18932585.0,1801.0,94406.0,92.0,22173527.0
b'0',1.0,4.3011519359883213e+18,2911994.0,19549.0,2.0,1.0,15016632.0,1709.0,2271857.0,1772880.0,0.0
b'0',2.0,1.7898680611755162e+19,21111912.0,35533.0,2.0,1.0,225034.0,9350.0,24223.0,29009.0,0.0
b'1',1.0,5.345544339361683e+18,5858717.0,23796.0,2.0,1.0,12002168.0,1009.0,6.0,12.0,0.0
b'0',1.0,5.851252814446936e+18,20135770.0,28698.0,2.0,1.0,255032.0,129.0,1551.0,3950.0,0.0
b'0',1.0,1.6583435308151357e+18,21258218.0,2298.0,2.0,1.0,33427.0,30.0,7316.0,7483.0,178487.0
b'0',1.0,1.038016328139711e+19,21015530.0,35421.0,2.0,1.0,96626.0,1976.0,42547.0,6183.0,0.0
b'0',2.0,7.422245951542281e+18,4427210.0,28842.0,3.0,3.0,266.0,51.0,2033.0,2243.0,545.0
b'1',7.0,1.476167756717923e+19,10403190.0,10100.0,2.0,1.0,20376.0,9688.0,98047.0,86316.0,0.0
b'0',1.0,8.475088612293756e+18,21966803.0,37016.0,3.0,1.0,6644723.0,39173.0,274669.0,228508.0,0.0
b'0',1.0,1.205787899908646e+19,20180250.0,27961.0,2.0,2.0,220017.0,108.0,491.0,875.0,0.0
b'1',1.0,6.304301414549714e+18,9124316.0,2560.0,2.0,1.0,15758471.0,432.0,762.0,1061.0,0.0
b'0',1.0,1.205787899908646e+19,20174783.0,27961.0,3.0,3.0,46112.0,2723.0,359722.0,295689.0,2927819.0
b'0',1.0,1.8155918669284844e+19,21187560.0,35767.0,2.0,2.0,167705.0,10901.0,68454.0,56089.0,0.0
b'0',1.0,4.574593378256197e+18,21470121.0,5079.0,2.0,1.0,2102324.0,27638.0,345285.0,278.0,14166891.0
b'1',1.0,1.1624066761054958e+19,3373977.0,5962.0,2.0,1.0,1133.0,5393.0,171.0,217.0,43309.0
b'0',1.0,1.4340390157469403e+19,7103486.0,23777.0,2.0,1.0,9944493.0,233.0,127.0,138.0,0.0
b'0',1.0,1.0739591329141172e+19,4382045.0,13278.0,2.0,2.0,22490.0,13879.0,56159.0,37907.0,95.0
b'1',1.0,4.32631776339494e+18,21925330.0,38054.0,2.0,1.0,727.0,2963.0,69607.0,1881.0,16051421.0
b'0',1.0,7.903914528320191e+18,20885621.0,2010.0,2.0,1.0,12199774.0,311.0,1816.0,2618.0,310669.0
b'0',1.0,1.3271362241282144e+19,21221674.0,35836.0,2.0,1.0,1382196.0,369177.0,1578037.0,99866.0,594936.0
b'1',1.0,2.7980946068339952e+17,20360733.0,33148.0,1.0,1.0,48837.0,45980.0,97225.0,118151.0,147564.0
b'0',1.0,1.7363854844105064e+19,20017083.0,23798.0,1.0,1.0,11557922.0,159.0,157.0,233.0,4620449.0
b'0',1.0,1.485572239586454e+19,9908353.0,5124.0,2.0,2.0,426503.0,13207.0,2216.0,2464.0,6630557.0
b'0',1.0,1.578511299927674e+19,20908196.0,35088.0,3.0,2.0,0.0,0.0,2.0,5.0,9556069.0
b'0',1.0,6.791565021519463e+18,21920339.0,37956.0,1.0,1.0,3450.0,17.0,93.0,171.0,22661250.0
b'0',1.0,1.4340390157469403e+19,10110287.0,23808.0,2.0,2.0,5831456.0,1907.0,2265.0,43.0,10496656.0
b'0',1.0,7.954169642735283e+18,5019947.0,12108.0,3.0,2.0,794411.0,244011.0,1615908.0,1237333.0,0.0
b'0',2.0,6.330275022833566e+18,21910011.0,37666.0,3.0,2.0,2285.0,603.0,67453.0,60380.0,1290.0
b'0',1.0,8.027186451718374e+18,4223735.0,22227.0,2.0,1.0,1931057.0,954.0,1491.0,2053.0,0.0
b'0',1.0,1.205787899908646e+19,20170569.0,27961.0,1.0,1.0,63235.0,61237.0,93466.0,94979.0,19546594.0
b'0',6.0,1.205787899908646e+19,20180258.0,27961.0,2.0,2.0,113.0,452.0,559.0,736.0,813521.0
b'0',1.0,1.4531867648059392e+19,21779313.0,27482.0,1.0,1.0,50663.0,140623.0,215598.0,6.0,22106867.0
b'0',1.0,5.851252814446936e+18,21477557.0,28698.0,3.0,3.0,129.0,384.0,604.0,177.0,6556035.0
b'0',1.0,7.903914528320191e+18,20869505.0,2010.0,1.0,1.0,7567054.0,110.0,267.0,85.0,289795.0
b'1',1.0,1.205787899908646e+19,20162150.0,27961.0,2.0,2.0,690727.0,247897.0,1215148.0,1065366.0,0.0
b'0',1.0,5.120683440510468e+18,8676728.0,1268.0,2.0,2.0,15171367.0,83.0,439.0,13.0,605686.0
b'0',1.0,1.3991216566165025e+19,20894142.0,34963.0,1.0,1.0,2503661.0,69645.0,848694.0,680141.0,0.0
b'1',2.0,1.3416878294870458e+19,3066490.0,23786.0,1.0,1.0,477.0,314.0,207.0,115.0,473848.0
b'0',2.0,1.4340390157469403e+19,9027314.0,23808.0,2.0,2.0,34.0,6.0,70.0,89.0,4846238.0
b'0',1.0,1.130902570404585e+19,22103473.0,38263.0,2.0,2.0,3.0,105.0,80.0,105.0,2632437.0
b'0',1.0,1.4340390157469403e+19,6434912.0,23777.0,1.0,1.0,875289.0,16.0,36.0,44.0,16461955.0
b'0',1.0,7.903914528320191e+18,20623363.0,2012.0,2.0,2.0,1009768.0,31422.0,58724.0,229.0,2883740.0
b'0',1.0,7.903914528320191e+18,21162251.0,1325.0,2.0,2.0,11878737.0,130.0,752.0,36.0,456229.0
b'1',1.0,1.2089732170889036e+19,20423699.0,4218.0,2.0,1.0,45099.0,148198.0,2807.0,207.0,1312548.0
b'1',1.0,1.0457070451788077e+19,21321102.0,36520.0,1.0,1.0,403077.0,348515.0,1882015.0,1422983.0,0.0
b'0',1.0,1.004492322286778e+19,2321723.0,462.0,1.0,1.0,18613083.0,2101.0,9078.0,7711.0,0.0
b'0',1.0,1.4415681608498106e+19,21194514.0,34292.0,3.0,2.0,471.0,534.0,3582.0,1206.0,114944.0
b'0',1.0,1.3359361103803858e+18,20599497.0,33847.0,1.0,1.0,19223044.0,107945.0,380937.0,349653.0,398669.0
b'1',1.0,6.015301734198921e+18,21127659.0,10200.0,2.0,1.0,5761.0,22066.0,46154.0,49910.0,369406.0
b'0',2.0,1.205787899908646e+19,20163506.0,27961.0,2.0,2.0,515.0,18319.0,25360.0,27076.0,1427649.0
b'0',2.0,8.99455707050858e+18,20030165.0,23799.0,2.0,1.0,19.0,28.0,41.0,52.0,251950.0
b'0',1.0,6.228784066129291e+18,3923568.0,1998.0,2.0,2.0,4555547.0,1575.0,6682.0,9126.0,0.0
b'0',1.0,1.4340390157469403e+19,3109790.0,23777.0,2.0,1.0,4903214.0,2057.0,1344.0,1578.0,349588.0
b'0',1.0,7.903914528320191e+18,21162496.0,1325.0,1.0,1.0,81264.0,5319.0,32986.0,30748.0,983875.0
b'0',1.0,1.358151347341538e+19,21219979.0,35734.0,3.0,1.0,1714899.0,470.0,2053.0,2538.0,2384.0
b'0',1.0,1.7205209354761026e+19,21763286.0,37634.0,3.0,1.0,1327409.0,7341.0,8704.0,8856.0,395297.0
b'0',1.0,1.077230928844858e+19,20705601.0,34202.0,2.0,2.0,60.0,71.0,5350.0,11244.0,42683.0
b'0',1.0,1.6130785245264521e+19,21927535.0,38028.0,1.0,1.0,108758.0,61593.0,878720.0,676108.0,19572653.0
b'0',1.0,5.260594170071819e+16,3048013.0,23782.0,1.0,1.0,21683.0,493.0,333.0,526.0,3528165.0
b'1',6.0,1.689028136318244e+19,20445287.0,33281.0,2.0,2.0,64302.0,134283.0,488205.0,442214.0,0.0
b'0',1.0,1.4340390157469403e+19,9027213.0,23808.0,2.0,1.0,1.0,1.0,0.0,0.0,13737060.0
b'0',1.0,6.608251685683224e+18,4279431.0,8149.0,3.0,2.0,242339.0,63417.0,1002889.0,554021.0,9021.0
b'1',2.0,1.3911641993763844e+19,21803153.0,37658.0,2.0,2.0,21547.0,4404.0,83453.0,74206.0,0.0
b'1',1.0,1.3311343438192927e+19,3806502.0,23791.0,1.0,1.0,96.0,24.0,31.0,33.0,4867750.0
b'0',1.0,7.903914528320191e+18,21372405.0,2010.0,2.0,1.0,8954.0,24221.0,88461.0,85.0,789632.0
b'1',1.0,1.205787899908646e+19,20160315.0,27961.0,1.0,1.0,18448197.0,2263.0,1812.0,2520.0,0.0
b'0',1.0,8.134264174510893e+18,10593104.0,1268.0,1.0,1.0,5152.0,3863.0,9046.0,128.0,29139.0
b'0',1.0,4.5134558761454664e+18,22095855.0,38532.0,3.0,3.0,27296.0,96.0,804.0,1067.0,2371634.0
b'0',1.0,2.049936052682406e+17,4291949.0,20817.0,3.0,3.0,405799.0,13640.0,118807.0,104183.0,68.0
b'0',1.0,1.205787899908646e+19,20163220.0,27961.0,2.0,2.0,7904614.0,1939.0,2313.0,2672.0,36658.0
b'0',1.0,1.5725567830008504e+19,21134381.0,33296.0,3.0,1.0,21.0,70.0,1217.0,2599.0,484452.0
b'0',1.0,1.5859647530187389e+19,4285804.0,23778.0,2.0,2.0,77.0,9529.0,84.0,481.0,489002.0
b'0',1.0,1.6439041198250789e+19,21470582.0,5079.0,1.0,1.0,24798529.0,1832.0,293.0,278.0,924285.0
b'0',5.0,7.592717024562988e+18,21119029.0,10590.0,1.0,1.0,25007627.0,4443.0,5334.0,6891.0,3824065.0
b'0',1.0,3.5935495438762004e+18,21872972.0,37867.0,1.0,1.0,135787.0,8586.0,26700.0,25266.0,216780.0
